trade_date,pnl_net,pnl_gross,cost,scale,gate_on,regime_on,turnover
2019-05-10,3.950980803240637e-05,0.00013014279406617336,9.063298603376699e-05,0.7250409583599556,True,False,0.18126597206753398
2019-05-13,0.0005853606309646121,0.0005853799437558692,1.931279125705343e-08,0.7250795839424697,True,False,3.862558251410686e-05
2019-05-14,0.00104028542256454,0.001130942881054267,9.065745848972726e-05,0.7251246049363068,True,False,0.1813149169794545
2019-05-15,-0.0010852296948485076,-0.0010851489712871832,8.07235613242141e-08,0.7249631578136584,True,False,0.0001614471226484282
2019-05-16,0.0008722945794622529,0.0009629323143659918,9.063773490373881e-05,0.7250093982857424,True,False,0.1812754698074776
2019-05-17,-0.00019159380008187713,-0.00019158373349700743,1.0066584869683482e-08,0.724989265116003,True,False,2.0133169739366963e-05
2019-05-20,-0.0014331765759752612,-0.0013424988716785587,9.067770429670245e-05,0.7247730804871948,True,False,0.18135540859340488
2019-05-21,-0.00012883490820323889,-0.00012882841505659887,6.4931466400297566e-09,0.7247600941939147,True,False,1.2986293280059513e-05
2019-05-22,0.0001288204295063322,0.00012882610674296832,5.6772366361368395e-09,0.724771448667187,True,False,1.135447327227368e-05
2019-05-23,0.00038628856435739674,0.0003863031821396107,1.4617782213954822e-08,0.7248006842316149,True,False,2.9235564427909644e-05
2019-05-24,0.0010281068084387612,0.0010281297705825457,2.296214378449957e-08,0.7248466085191839,True,False,4.5924287568999134e-05
2019-05-27,0.0,0.0,0.0,0.7248466085191839,True,False,0.0
2019-05-28,-0.0002555222358702337,-0.0002555084295030123,1.3806367221425031e-08,0.7248189957847411,True,False,2.7612734442850062e-05
2019-05-29,0.0005118853862000695,0.0005119034157729733,1.8029572903754954e-08,0.7248550549305486,True,False,3.605914580750991e-05
2019-05-30,-0.0008934461049488369,-0.0008933838552019011,6.224974693580521e-08,0.724730555436677,True,False,0.0001244994938716104
2019-05-31,0.0018592921479297984,0.0018592962399727948,4.0920429962842956e-09,0.7247387395226695,True,False,8.18408599256859e-06
2019-06-03,0.0021577189739203665,0.002157728412243868,9.438323501698154e-09,0.7247198628756661,True,False,1.8876647003396307e-05
2019-06-04,0.0016166695639829474,0.002069618748407184,0.0004529491844242366,0.7247140238912282,True,False,0.9058983688484732
2019-06-05,0.00222305340886898,0.002494828027245553,0.0002717746183765734,0.7246591485523258,True,False,0.5435492367531467
2019-06-06,-0.004206284027771975,-0.003934536847064853,0.00027174718070712225,0.7235072106548524,True,False,0.5434943614142445
2019-06-10,0.0014529718887881609,0.0016338601584613205,0.00018088826967315957,0.7235377893467096,True,False,0.36177653934631915
2019-06-11,0.004397934010320307,0.004669260681325323,0.0002713266710050161,0.7229414693318569,True,False,0.5426533420100322
2019-06-12,0.002989117058183544,0.003350562607302157,0.0003614455491186133,0.7227399849533359,True,False,0.7228910982372266
2019-06-13,-0.002091710845183188,-0.002001267018335787,9.044382684740065e-05,0.7223346700404013,True,False,0.18088765369480128
2019-06-14,-0.004350488845547634,-0.0041695865909744615,0.000180902254573173,0.7210603217881106,True,False,0.361804509146346
2019-06-17,-0.0015941817429984458,-0.0015039515661695517,9.023017682889415e-05,0.7207999575070965,True,False,0.18046035365778829
2019-06-18,-0.00046482587259738853,-0.0002846258832206144,0.0001801999893767741,0.7207678457885784,True,False,0.36039997875354823
2019-06-19,0.00547449678189111,0.005474952556610041,4.557747189315453e-07,0.7198562963507154,True,False,0.0009115494378630906
2019-06-20,0.013060543186434749,0.013153124264883229,9.25810784484795e-05,0.7129255192716751,True,False,0.185162156896959
2019-06-21,0.0021431395849557163,0.0022322589165295237,8.91193315738073e-05,0.7129328026013709,True,False,0.17823866314761458
2019-06-24,0.00023160235558192667,0.0002316140442451205,1.1688663193842874e-08,0.7129561799277586,True,False,2.337732638768575e-05
2019-06-25,-0.0011878302828696994,-0.001098665473268675,8.916480960102435e-05,0.7127750314875405,True,False,0.1783296192020487
2019-06-26,-0.0010184135407793925,-0.0009292804473018811,8.91330934775115e-05,0.7126301733212648,True,False,0.178266186955023
2019-06-27,0.002344015091045701,0.0024330975692621283,8.90824782164272e-05,0.7126153471161883,True,False,0.1781649564328544
2019-06-28,-0.0009455369684892076,-0.0009454624117864029,7.455670280470673e-08,0.7124662337105789,True,False,0.00014911340560941344
2019-07-01,0.0053458713572129704,0.00534625755948497,3.862022719991476e-07,0.7116938291665806,True,False,0.0007724045439982952
2019-07-02,0.00403917987238821,0.004128269017809397,8.908914542118657e-05,0.7113540510989433,True,False,0.17817829084237313
2019-07-03,-0.0011859629639932824,-0.0010969968660509582,8.896609794232419e-05,0.7111666848791183,True,True,0.17793219588464837
2019-07-04,-0.003931607608800184,-0.003753537762791986,0.00017806984600819744,0.710053985725447,True,True,0.35613969201639484
2019-07-05,0.002015832421396134,0.002104600013690225,8.87675922940911e-05,0.7100829032678743,True,True,0.1775351845881822
2019-07-08,-0.015785156793036503,-0.01577848591242671,6.670880609793817e-06,0.6967411420482866,True,True,0.013341761219587633
2019-07-09,-0.0005401825007034997,-0.0005401485703729343,3.3930330565423714e-08,0.6966732813871558,True,True,6.786066113084743e-05
2019-07-10,-0.0004893559499155179,-0.0004893258960143037,3.005390121413321e-08,0.6966131735847275,True,True,6.010780242826641e-05
2019-07-11,0.00044633734626918395,0.0004463548909744141,1.7544705230132517e-08,0.6966482629951878,True,True,3.5089410460265036e-05
2019-07-12,0.0029099336664467007,0.002909986875563774,5.3209117073127476e-08,0.6965418447610415,True,True,0.00010641823414625495
2019-07-15,0.004741075416707067,0.00474136033728841,2.8492058134282904e-07,0.6959720035983559,True,True,0.0005698411626856581
2019-07-16,-0.0018469386244264296,-0.001846761711548237,1.7691287819260327e-07,0.6956181778419707,True,True,0.0003538257563852065
2019-07-17,-0.0007939105242229859,-0.0007069219732319028,8.698855099108303e-05,0.6955214344797395,True,True,0.17397710198216607
2019-07-18,-0.007365863749311874,-0.0072781101707546135,8.775357855726092e-05,0.6922678374905655,True,True,0.17550715711452183
2019-07-19,0.0059927747105725584,0.005993308803074571,5.340925020128618e-07,0.6911996524865398,True,True,0.0010681850040257235
2019-07-22,-0.007640566271343064,-0.007381753088686564,0.0002588131826565006,0.688106156278925,True,True,0.5176263653130012
2019-07-23,-0.0004964422074930632,-0.0004962965652161743,1.4564227688890207e-07,0.6883974408327028,True,True,0.00029128455377780416
2019-07-24,0.003926992309831945,0.004099148611118433,0.00017215630128648848,0.6881696765194518,True,True,0.34431260257297697
2019-07-25,0.004224415850873041,0.004224501601733785,8.575086074358307e-08,0.6879981747979647,True,True,0.00017150172148716614
2019-07-26,0.002380129685713558,0.002638129001262795,0.00025799931554923677,0.6879832369096699,True,True,0.5159986310984735
2019-07-29,-0.0007505840488914322,-0.0004925099997227097,0.00025807404916872254,0.6881974644499268,True,True,0.5161480983374451
2019-07-30,0.001099395449458758,0.0014434941816837213,0.0003440987322249634,0.6881928725669562,True,True,0.6881974644499268
2019-07-31,-0.0018583961440561097,-0.0018582928041489238,1.0333990718597308e-07,0.6879861927525842,True,True,0.00020667981437194616
2019-08-01,-0.007205535800575812,-0.0071188511312332715,8.668466934254039e-05,0.6852406117587148,True,False,0.17336933868508078
2019-08-02,-0.0009037308092222455,-0.0004753856744076077,0.00042834513481463776,0.6854266183332243,True,False,0.8566902696292755
2019-08-05,-0.003037109647331427,-0.0028656830129239197,0.00017142663440750715,0.6848667797396157,True,False,0.3428532688150143
2019-08-06,-0.004986699827922995,-0.0049001362006894835,8.6563627233511e-05,0.6867773392717338,True,False,0.17312725446702198
2019-08-07,-0.0008860862138730307,-0.0008001814474189791,8.590476645405162e-05,0.6866237418181741,True,False,0.17180953290810322
2019-08-08,0.007823122587939275,0.007909476365906729,8.635377796745424e-05,0.6852215811776875,True,False,0.17270755593490847
2019-08-09,-0.0013704804115959018,-0.0012847904647081642,8.568994688773772e-05,0.6850725842155804,True,False,0.17137989377547544
2019-08-12,0.00729121055824142,0.007291998220463664,7.876622222431352e-07,0.6834972597710941,True,False,0.0015753244444862702
2019-08-13,0.0019408905885706137,0.0020267402495362367,8.584966096562297e-05,0.6843222667595665,True,False,0.17169932193124593
2019-08-14,-0.002410431969420015,-0.002410183023527194,2.489458928212618e-07,0.683824374973924,True,False,0.0004978917856425236
2019-08-15,0.0045435654189054965,0.004629149106385979,8.558368748048207e-05,0.6834018125389577,True,False,0.17116737496096415
2019-08-16,0.0023667258867411775,0.002539521135394767,0.00017279524865358937,0.6885879339225576,True,False,0.3455904973071787
2019-08-19,0.008826504145398067,0.008912996143201846,8.649199780377886e-05,0.6869139096687209,True,False,0.17298399560755773
2019-08-20,-0.0007675482701507834,-0.000595554359682781,0.0001719939104680024,0.6879756418720095,True,False,0.3439878209360048
2019-08-21,-0.0010650424351825605,-0.0009783013627419975,8.674107244056298e-05,0.689959954422841,True,False,0.17348214488112595
2019-08-22,0.0071281990543226445,0.007129011229074005,8.121747513605282e-07,0.6883356049201199,True,False,0.0016243495027210564
2019-08-23,0.004093328978878484,0.004095768933175943,2.439954297459468e-06,0.6932155135150389,True,False,0.004879908594918936
2019-08-26,0.0028323909368301106,0.002929615412053744,9.722447522363359e-05,0.7143605855835463,True,False,0.19444895044726718
2019-08-27,0.010783520657865064,0.010785773301433176,2.252643568111057e-06,0.7098552984473242,True,False,0.004505287136222114
2019-08-28,-0.0025970090174696667,-0.00250827369706362,8.873532040604655e-05,0.7098462101803081,True,False,0.1774706408120931
2019-08-29,0.0059575148922074855,0.005958804011358596,1.2891191511109624e-06,0.7124244484825301,True,False,0.0025782383022219246
2019-08-30,0.003972848092888942,0.004064737690817076,9.18895979281339e-05,0.7180975322181653,True,False,0.18377919585626779
2019-09-02,0.006061592622574307,0.006280840065546182,0.00021924744297187456,0.8240256919977206,True,False,0.43849488594374914
2019-09-03,-0.00016149058179926632,-0.00015759491359456377,3.895668204702551e-06,0.8318170284071257,True,False,0.007791336409405103
2019-09-04,-0.001974001405279061,-0.0019736938541530073,3.0755112605385105e-07,0.8324321306592334,True,False,0.0006151022521077021
2019-09-05,0.003123658897600891,0.0032277555866311773,0.00010409668903028654,0.8323183367982138,True,False,0.20819337806057306
2019-09-06,0.0029249263689818186,0.0030305751040743956,0.00010564873509257684,0.8366088514456808,True,False,0.21129747018515369
2019-09-09,0.010532812164554716,0.01064020052489903,0.00010738836034431282,0.844108195215288,True,False,0.21477672068862563
2019-09-10,-0.005479424273070859,-0.0053736982842649255,0.00010572598880593394,0.8446747669593492,True,False,0.21145197761186788
2019-09-11,-0.011284467910841166,-0.011177053269443717,0.0001074146413974483,0.8373535848492306,True,False,0.21482928279489658
2019-09-12,0.006730481022200382,0.006838143381473136,0.00010766235927275347,0.8433399071824299,True,False,0.21532471854550694
2019-09-16,0.0027868681431921184,0.00291110394210535,0.00012423579891323143,0.8935220685569037,True,False,0.24847159782646286
2019-09-17,-0.022356215833170375,-0.022243673445431274,0.00011254238773910312,0.8901135518789431,True,False,0.22508477547820624
2019-09-18,0.0009898380403585436,0.0011052985030456778,0.0001154604626871342,0.8985060892834758,True,False,0.2309209253742684
2019-09-19,0.013863185866844742,0.014089137046270702,0.00022595117942595977,0.8879088324427491,True,False,0.45190235885191954
2019-09-20,0.008009480304170277,0.008122922964998435,0.00011344266082815857,0.8944529838369223,True,False,0.22688532165631714
2019-09-23,2.498702535662351e-05,0.00025156490170413466,0.00022657787634751116,0.9003822446134834,True,False,0.4531557526950223
2019-09-24,0.004067037742309877,0.004300338148054574,0.00023330040574469677,0.9332016229787871,True,False,0.46660081148939353
2019-09-25,-0.017762084832704354,-0.017523776726498536,0.00023830810620581875,0.9131708211342991,True,False,0.4766162124116375
2019-09-26,-0.01946402348641598,-0.01934403994314578,0.00011998354327019918,0.889822058620652,True,False,0.23996708654039836
2019-09-27,0.0045644148292080956,0.004675903690294199,0.00011148886108610296,0.8887776435865662,True,False,0.2229777221722059
2019-09-30,-0.011594547768505917,-0.011370354588813837,0.00022419317969207995,0.8807825684048126,True,False,0.4483863593841599
2019-10-08,0.0014091475151565987,0.0015196802239614542,0.00011053270880485562,0.8816523439133207,True,False,0.22106541760971124
2019-10-09,0.009633391691560786,0.009641860239579064,8.468548018278232e-06,0.8985894399498772,True,False,0.016937096036556465
2019-10-10,0.00589274610118542,0.00600527322718503,0.0001125271259996094,0.8980469172675445,True,False,0.2250542519992188
2019-10-11,0.0037012375305154987,0.004038853754546124,0.00033761622403062494,0.899744177378136,True,False,0.6752324480612498
2019-10-14,0.00966793307004631,0.009682934368921328,1.5001298875016611e-05,0.9297467751281692,True,False,0.030002597750033222
2019-10-15,0.000605948554565525,0.0008626887889720501,0.0002567402344065251,0.9783538563771348,True,False,0.5134804688130502
2019-10-16,-0.003040891219565176,-0.0027961353215258515,0.00024475589803932437,0.9776841205969722,True,False,0.4895117960786487
2019-10-17,-0.001766286261147991,-0.0016437314277536596,0.00012255483339433133,0.978602302782865,True,False,0.24510966678866264
2019-10-18,-0.010354719457334833,-0.010230553123867767,0.00012416633346706615,0.9712381203060328,True,False,0.2483326669341323
2019-10-21,0.0030371335509156916,0.0031605302482408696,0.00012339669732517792,0.9765499397378297,True,False,0.24679339465035582
2019-10-22,0.0028856579546089195,0.00301021518924186,0.00012455723463294084,0.9815269240692539,True,False,0.24911446926588166
2019-10-23,-0.010161432416594547,-0.010157822137192709,3.610279401837169e-06,0.9743063652655796,True,False,0.007220558803674337
2019-10-24,-0.0029149225833209145,-0.0026588820708097665,0.00025604051251114785,0.9992342076550855,True,False,0.5120810250222957
2019-10-25,0.00962881221250225,0.009631493623311413,2.6814108091623436e-06,0.9938713860367608,True,False,0.005362821618324687
2019-10-28,0.0021371259393796363,0.002263045146005704,0.00012591920662606784,0.9972419527797063,True,False,0.2518384132521357
2019-10-29,-0.003981745622886247,-0.0039803665992761,1.3790236101468568e-06,1.0,True,False,0.0027580472202937134
2019-10-30,-0.0046647500000000005,-0.00453975,0.000125,1.0,True,False,0.25
2019-10-31,-0.00018424999999999995,-0.00018424999999999995,0.0,1.0,True,False,0.0
2019-11-01,0.013365,0.01349,0.000125,1.0,True,False,0.25
2019-11-04,0.0004711250000000002,0.0007211250000000002,0.00025,1.0,True,False,0.5
2019-11-05,0.0042945,0.0044195,0.000125,1.0,True,False,0.25
2019-11-06,-0.0013850000000000004,-0.0010100000000000003,0.000375,1.0,True,False,0.75
2019-11-07,0.0019568749999999994,0.0022068749999999996,0.00025,1.0,True,False,0.5
2019-11-08,-0.0010638750000000006,-0.0010638750000000006,0.0,1.0,True,False,0.0
2019-11-11,-0.017699874999999997,-0.017449874999999997,0.00025,1.0,True,False,0.5
2019-11-12,0.0012915,0.0015415,0.00025,1.0,True,False,0.5
2019-11-13,0.005527499999999999,0.005527499999999999,0.0,1.0,True,False,0.0
2019-11-14,0.0059310000000000005,0.006181000000000001,0.00025,1.0,True,False,0.5
2019-11-15,-0.006497124999999999,-0.006497124999999999,0.0,1.0,True,False,0.0
2019-11-18,0.005778875000000001,0.005778875000000001,0.0,1.0,True,False,0.0
2019-11-19,0.0109635,0.0110885,0.000125,1.0,True,False,0.25
2019-11-20,-0.006910125,-0.006910125,0.0,1.0,True,False,0.0
2019-11-21,-0.006170874999999999,-0.006170874999999999,0.0,1.0,True,False,0.0
2019-11-22,-0.021558573324026102,-0.021433125,0.0001254483240261013,0.9988044692637299,True,False,0.2508966480522026
2019-11-25,-0.014271283695205032,-0.014141073675835886,0.00013021001936914535,0.9845125740339189,True,False,0.2604200387382907
2019-11-26,0.004342418072691007,0.004588813107572096,0.000246395034881089,0.9834450085434818,True,False,0.492790069762178
2019-11-27,-0.0008767582446354406,-0.0006307570423545757,0.0002460012022808649,0.9837249088334706,True,False,0.4920024045617297
2019-11-28,-0.0009273160627308709,-0.0008043180785849665,0.0001229979841459045,0.9836385873888822,True,False,0.24599596829180898
2019-11-29,-0.012493691417377172,-0.012366673185123299,0.00012701823225387353,0.9728028305081802,True,False,0.2540364645077471
2019-12-02,0.0008349032862001301,0.0011997090907242137,0.0003648058045240836,0.9727648858400524,True,False,0.7296116090481671
2019-12-03,0.006433093301881021,0.006555584161286844,0.0001224908594058224,0.9703775560378768,True,False,0.24498171881164477
2019-12-04,0.001828139722175206,0.0018281913155753597,5.15934001537044e-08,0.9702743692375694,True,False,0.00010318680030740879
2019-12-05,0.004728075172153063,0.004970958162196377,0.0002428829900433144,0.9690167783018813,True,False,0.4857659800866288
2019-12-06,0.006505194845547965,0.006627226873903854,0.00012203202835588867,0.9666036287868053,True,False,0.24406405671177733
2019-12-09,0.00447792027014467,0.004719683868458774,0.00024176359831410397,0.9657020998475842,True,False,0.4835271966282079
2019-12-10,0.007669847502514474,0.00791127302747637,0.000241425524961896,0.9624780173583535,True,False,0.482851049923792
2019-12-11,-0.003568079590331832,-0.0035676653908430765,4.1419948875554003e-07,0.9616496183808424,True,False,0.00082839897751108
2019-12-12,0.007915434542891052,0.008036866479415592,0.00012143193652453996,0.9583809937756833,True,False,0.24286387304907991
2019-12-13,0.004509765532358614,0.004510021159084144,2.556267255298117e-07,0.9578697403246237,True,False,0.0005112534510596234
2019-12-16,0.014284909171107064,0.014525615677152754,0.00024070650604569066,0.9479571726083456,True,False,0.4814130120913813
2019-12-17,0.008213542846753385,0.008215233847117075,1.6910003636893545e-06,0.9445751718809668,True,False,0.003382000727378709
2019-12-18,-0.00026876068545039604,-0.0002679051331247392,8.55552325656872e-07,0.9462862765322806,True,False,0.001711104651313744
2019-12-19,-0.005423378291892531,-0.005422575221883668,8.030700088626497e-07,0.9446801365145553,True,False,0.0016061400177252994
2019-12-20,-0.007139250948872143,-0.007020390434507917,0.00011886051436422555,0.9415781473149307,True,False,0.2377210287284511
2019-12-23,-0.023445449197816767,-0.023429053645100596,1.6395552716170546e-05,0.9087870418825896,True,False,0.032791105432341094
2019-12-24,0.012136153621246077,0.012140031698988573,3.878077742494879e-06,0.9010308863975999,True,False,0.007756155484989757
2019-12-25,0.013613861380688846,0.013618856590178122,4.995209489275398e-06,0.8910404674190491,True,False,0.009990418978550797
2019-12-26,0.004767346205338746,0.004767957541159332,6.113358205867003e-07,0.8922631390602225,True,False,0.0012226716411734007
2019-12-27,-0.010776088467912216,-0.010772515943658831,3.5725242533839464e-06,0.8994081875669904,True,False,0.007145048506767893
2019-12-30,0.005392963600553764,0.0053935260487923496,5.624482385861995e-07,0.898283291089818,True,False,0.001124896477172399
2019-12-31,0.002332984622758802,0.002445351689169257,0.00011236706641045482,0.8980655443585445,True,False,0.22473413282090962
2020-01-02,0.015736757053112376,0.01585411234552661,0.00011735529241423511,0.8844732793734323,True,False,0.2347105848284702
2020-01-03,-0.002185644032491673,-0.001964525712648315,0.0002211183198433581,0.8842567672278424,True,False,0.44223663968671617
2020-01-06,0.001150699911804392,0.0011508601825470375,1.6027074264551855e-07,0.8845773087131334,True,False,0.0003205414852910371
2020-01-07,0.0014541879745115273,0.0015648172591135332,0.00011062928460200593,0.8847296314141048,True,False,0.22125856920401185
2020-01-08,-0.013815604421961582,-0.013593207239454157,0.00022239718250742515,0.875011434182913,True,False,0.4447943650148503
2020-01-09,0.014828640434085038,0.015048774774365555,0.00022013434028051799,0.8639595803045954,True,False,0.44026868056103596
2020-01-10,-0.003264412983972505,-0.002832491484028616,0.000431921499943889,0.8634932586373261,True,False,0.863842999887778
2020-01-13,0.014875494594868055,0.015092674857749833,0.00021718026288177744,0.8530376728577586,True,False,0.4343605257635549
2020-01-14,-0.008867169074357178,-0.00854786400087117,0.00031930507348600854,0.8483652421725513,True,False,0.6386101469720171
2020-01-15,0.00448171882895165,0.004492730231235289,1.1011402283638838e-05,0.870388046739829,True,False,0.022022804567277676
2020-01-16,-0.002341282354759844,-0.00212363803553934,0.000217644319220504,0.8700095864554548,True,False,0.435288638441008
2020-01-17,0.0012787674753808544,0.0013875565391981437,0.00010878906381728928,0.8701105611497413,True,False,0.21757812763457857
2020-01-20,0.019163282264502323,0.019276864426991943,0.00011358216248962158,0.8508371917661256,True,False,0.22716432497924316
2020-01-21,-0.009327388228534371,-0.009219671809977736,0.00010771641855663381,0.8453901134226531,True,False,0.2154328371132676
2020-01-22,0.014091817815082541,0.014305374478045602,0.0002135566629630607,0.8365535749930635,True,False,0.4271133259261214
2020-01-23,-0.019933780521747924,-0.019922314250066058,1.1466271681866925e-05,0.8136210316293296,True,False,0.02293254336373385
2020-02-03,-0.0744255352265939,-0.07432550167088671,0.00010003355570718659,0.6135539202149565,True,False,0.20006711141437317
2020-02-04,0.017531976489324468,0.01791408719699614,0.0003821107076716731,0.6026699805135594,True,False,0.7642214153433462
2020-02-05,0.0026492643080784227,0.002724972316892059,7.570800881363637e-05,0.6034185030124423,True,False,0.15141601762727275
2020-02-06,0.008069317649230938,0.008069591068098268,2.734188673301774e-07,0.6028716652777819,True,False,0.0005468377346603548
2020-02-07,0.004294775965370893,0.004520934617918087,0.0002261586525471938,0.602217440733577,True,False,0.4523173050943876
2020-02-10,-0.0038044413864203397,-0.003804282850294098,1.5853612624155965e-07,0.6019003684810939,True,False,0.0003170722524831193
2020-02-11,0.0008039176143535028,0.0008041388922907409,2.2127793723814015e-07,0.6023429243555701,True,False,0.0004425558744762803
2020-02-12,0.010417234579460108,0.010643625351959557,0.00022639077249945016,0.5982455174266793,True,False,0.4527815449989003
2020-02-13,0.005236992847893014,0.005461458109277833,0.0002244652613848196,0.5972599786281605,True,False,0.4489305227696392
2020-02-14,0.002153246555639744,0.0022279290352776957,7.46824796379516e-05,0.5971600493904343,True,False,0.1493649592759032
2020-02-17,0.01982566387588276,0.019978586612406368,0.00015292273652361003,0.5826291526864286,True,False,0.30584547304722004
2020-02-18,0.009042926148120422,0.009188717195661751,0.00014579104754132883,0.5815590777286552,True,False,0.29158209508265764
2020-02-19,-0.002916688913133893,-0.0028438238900931247,7.286502304076836e-05,0.5811053755294914,True,False,0.14573004608153672
2020-02-20,0.009421286210425692,0.009422551026038763,1.2648156130714571e-06,0.5785757443033485,True,False,0.0025296312261429144
2020-02-21,0.015377371403430722,0.015380929908528254,3.558505097532805e-06,0.5714587341082829,True,False,0.0071170101950656095
2020-02-24,0.01907752399956797,0.01915201087958852,7.44868800205499e-05,0.5592405810802247,True,False,0.1489737600410998
2020-02-25,0.004821072243308464,0.004821352859637888,2.8061632942461e-07,0.5598018137390739,True,False,0.00056123265884922
2020-02-26,-0.02848679349772355,-0.02847173017244945,1.5063325274099982e-05,0.5296751631908739,True,False,0.030126650548199962
2020-02-27,-0.004647074887228789,-0.004646972625464335,1.0226176445399249e-07,0.529470639661966,True,False,0.00020452352890798497
2020-02-28,-0.02833954361210967,-0.028325686464465812,1.385714764385837e-05,0.5017563443742492,True,False,0.02771429528771674
2020-03-02,0.014412583512170684,0.014415710652044365,3.1271398736809063e-06,0.4955020646268874,True,False,0.006254279747361813
2020-03-03,0.0034413790739031983,0.0036271989885849724,0.00018581991468177435,0.49544894105335513,True,False,0.37163982936354867
2020-03-04,-0.0014536666453240216,-0.0013917160754188744,6.195056990514722e-05,0.4953711319594438,True,False,0.12390113981029444
